subject,timestamp,marker,pupil_left,validity_left,pupil_right,validity_right,trial,time,event,pupil_left_old,pupil_right_old
42,1464956707073793,32,3.34383,0,3.30888,0,11,1866.995,answer,3.34383,3.30888
42,1464956707090417,32,3.31995,0,3.29251,0,11,1883.6189999999997,answer,3.31995,3.29251
42,1464956707107166,32,3.3185,0,3.29103,0,11,1900.3680000000004,answer,3.3185,3.29103
42,1464956707123791,32,3.29544,0,3.28897,0,11,1916.9930000000004,answer,3.29544,3.28897
42,1464956707140414,32,3.32259,0,3.27565,0,11,1933.616,answer,3.32259,3.27565
42,1464956707157036,32,3.34366,0,3.28326,0,11,1950.2380000000003,answer,3.34366,3.28326
42,1464956707173659,32,3.31798,0,3.29266,0,11,1966.8609999999999,answer,3.31798,3.29266
42,1464956707190409,32,3.33142,0,3.27243,0,11,1983.6109999999999,answer,3.33142,3.27243
42,1464956707207033,32,3.35472,0,3.28415,0,11,2000.2349999999997,answer,3.35472,3.28415
42,1464956707223657,32,3.3299,0,3.30328,0,11,2016.8590000000004,answer,3.3299,3.30328
42,1464956707240281,32,3.34319,0,3.31149,0,11,2033.4830000000002,answer,3.34319,3.31149
42,1464956707257031,32,3.34367,0,3.31577,0,11,2050.233,answer,3.34367,3.31577
42,1464956707273654,32,3.34886,0,3.3084,0,11,2066.8559999999998,answer,3.34886,3.3084
42,1464956707290278,32,3.32991,0,3.31168,0,11,2083.4800000000005,answer,3.32991,3.31168
42,1464956707306902,32,3.31648,0,3.2944,0,11,2100.1040000000003,answer,3.31648,3.2944
42,1464956707323534,32,3.31628,0,3.29094,0,11,2116.736,answer,3.31628,3.29094
42,1464956707340273,32,3.32346,0,3.27063,0,11,2133.4750000000004,answer,3.32346,3.27063
42,1464956707356898,32,3.28893,0,3.26498,0,11,2150.1000000000004,answer,3.28893,3.26498
42,1464956707373528,32,3.29486,0,3.27344,0,11,2166.7300000000005,answer,3.29486,3.27344
42,1464956707390146,32,3.26195,0,3.25299,0,11,2183.348,answer,3.26195,3.25299
42,1464956707406894,32,3.25337,0,3.2453,0,11,2200.0960000000005,answer,3.25337,3.2453
42,1464956707423521,32,3.26773,0,3.24648,0,11,2216.723,answer,3.26773,3.24648
42,1464956707440143,32,3.26546,0,3.23044,0,11,2233.3450000000003,answer,3.26546,3.23044
42,1464956707456767,32,3.2063,0,3.21162,0,11,2249.969,answer,3.2063,3.21162
42,1464956707473391,32,3.22966,0,3.20668,0,11,2266.593,answer,3.22966,3.20668
42,1464956707490140,32,3.21188,0,3.19353,0,11,2283.3419999999996,answer,3.21188,3.19353
42,1464956707506764,32,3.18196,0,3.21021,0,11,2299.9660000000003,answer,3.18196,3.21021
42,1464956707523386,32,3.21948,0,3.21286,0,11,2316.5879999999997,answer,3.21948,3.21286
42,1464956707540009,32,3.20953,0,3.16591,0,11,2333.2110000000002,answer,3.20953,3.16591
42,1464956707556759,32,3.18448,0,3.19516,0,11,2349.9610000000002,answer,3.18448,3.19516
42,1464956707573383,32,3.17487,0,3.15916,0,11,2366.585,answer,3.17487,3.15916
42,1464956707590007,32,3.17732,0,3.16739,0,11,2383.209,answer,3.17732,3.16739
42,1464956707606633,32,3.18736,0,3.16548,0,11,2399.835,answer,3.18736,3.16548
42,1464956707623255,32,3.18782,0,3.17422,0,11,2416.4570000000003,answer,3.18782,3.17422
42,1464956707640004,32,3.1629,0,3.16191,0,11,2433.206,answer,3.1629,3.16191
42,1464956707656629,32,3.15157,0,3.1266,0,11,2449.831,answer,3.15157,3.1266
42,1464956707673252,32,3.14522,0,3.13945,0,11,2466.4539999999997,answer,3.14522,3.13945
42,1464956707689876,32,3.12805,0,3.15552,0,11,2483.0780000000004,answer,3.12805,3.15552
42,1464956707706623,32,3.13216,0,3.16492,0,11,2499.825,answer,3.13216,3.16492
42,1464956707723247,32,3.09311,0,3.10434,0,11,2516.4489999999996,answer,3.09311,3.10434
42,1464956707739871,32,3.11119,0,3.11909,0,11,2533.0730000000003,answer,3.11119,3.11909
42,1464956707756496,32,3.0683,0,3.1059,0,11,2549.6980000000003,answer,3.0683,3.1059
42,1464956707773244,32,3.0862,0,3.108,0,11,2566.446,answer,3.0862,3.108
42,1464956707789869,32,3.09422,0,3.10223,0,11,2583.071,answer,3.09422,3.10223
42,1464956707806492,32,3.07886,0,3.07776,0,11,2599.6940000000004,answer,3.07886,3.07776
42,1464956707823117,32,3.08389,0,3.07809,0,11,2616.3190000000004,answer,3.08389,3.07809
42,1464956707839740,32,3.09261,0,3.0766,0,11,2632.942,answer,3.09261,3.0766
42,1464956707856490,32,3.06697,0,3.08322,0,11,2649.692,answer,3.06697,3.08322
42,1464956707873119,32,3.05006,0,3.07234,0,11,2666.321,answer,3.05006,3.07234
42,1464956707889735,32,3.06229,0,3.04449,0,11,2682.937,answer,3.06229,3.04449
42,1464956707906359,32,3.0114,0,3.06471,0,11,2699.5609999999997,answer,3.0114,3.06471
42,1464956707923109,32,3.04079,0,3.0724,0,11,2716.3109999999997,answer,3.04079,3.0724
42,1464956707939732,32,3.05994,0,3.05473,0,11,2732.934,answer,3.05994,3.05473
42,1464956707956357,32,3.00594,0,3.05186,0,11,2749.559,answer,3.00594,3.05186
42,1464956707972981,32,3.041,0,3.07472,0,11,2766.183,answer,3.041,3.07472
42,1464956707989605,32,3.01282,0,3.04411,0,11,2782.807,answer,3.01282,3.04411
42,1464956708006354,32,3.0273,0,3.05531,0,11,2799.5560000000005,answer,3.0273,3.05531
42,1464956708022978,32,3.07367,0,3.06792,0,11,2816.1800000000003,answer,3.07367,3.06792
42,1464956708039602,32,3.05113,0,3.03745,0,11,2832.804,answer,3.05113,3.03745
42,1464956708056227,32,3.04179,0,3.06836,0,11,2849.429,answer,3.04179,3.06836
42,1464956708072973,32,3.01143,0,3.0275,0,11,2866.175,answer,3.01143,3.0275
42,1464956708089598,32,3.02829,0,3.06783,0,11,2882.8,answer,3.02829,3.06783
42,1464956708106221,32,3.05325,0,3.05447,0,11,2899.423,answer,3.05325,3.05447
42,1464956708122845,32,3.0392,0,3.0799,0,11,2916.0470000000005,answer,3.0392,3.0799
42,1464956708139469,32,3.01653,0,3.05492,0,11,2932.6710000000003,answer,3.01653,3.05492
42,1464956708156219,32,3.02936,0,3.07991,0,11,2949.4210000000003,answer,3.02936,3.07991
42,1464956708172842,32,3.03499,0,3.05096,0,11,2966.044,answer,3.03499,3.05096
42,1464956708189467,32,3.01779,0,3.06747,0,11,2982.669,answer,3.01779,3.06747
42,1464956708206090,32,3.01727,0,3.07864,0,11,2999.2920000000004,answer,3.01727,3.07864
42,1464956708222840,32,3.03674,0,3.09163,0,11,3016.0420000000004,answer,3.03674,3.09163
42,1464956708239464,32,3.08638,0,3.07301,0,11,3032.666,answer,3.08638,3.07301
42,1464956708256086,32,3.05559,0,3.10986,0,11,3049.2880000000005,answer,3.05559,3.10986
42,1464956708272712,32,3.06497,0,3.06079,0,11,3065.9139999999998,answer,3.06497,3.06079
42,1464956708289334,32,3.05386,0,3.0929,0,11,3082.536,answer,3.05386,3.0929
42,1464956708306083,32,3.05537,0,3.07814,0,11,3099.285,answer,3.05537,3.07814
42,1464956708322707,32,3.03702,0,3.09778,0,11,3115.9089999999997,answer,3.03702,3.09778
42,1464956708339331,32,3.04364,0,3.10425,0,11,3132.5330000000004,answer,3.04364,3.10425
42,1464956708355955,32,3.02731,0,3.08043,0,11,3149.157,answer,3.02731,3.08043
42,1464956708372704,32,3.04634,0,3.08435,0,11,3165.906,answer,3.04634,3.08435
42,1464956708389329,32,3.0295,0,3.07687,0,11,3182.531,answer,3.0295,3.07687
42,1464956708405952,32,3.04152,0,3.02823,0,11,3199.1540000000005,answer,3.04152,3.02823
42,1464956708422576,32,3.01997,0,3.06944,0,11,3215.7780000000002,answer,3.01997,3.06944
42,1464956708439199,32,3.03822,0,3.05901,0,11,3232.401,answer,3.03822,3.05901
42,1464956708455947,32,3.01407,0,3.0575,0,11,3249.1490000000003,answer,3.01407,3.0575
42,1464956708472571,32,2.99997,0,3.05263,0,11,3265.773,answer,2.99997,3.05263
42,1464956708489195,32,3.02844,0,3.07529,0,11,3282.397,answer,3.02844,3.07529
42,1464956708505819,32,3.01106,0,3.09302,0,11,3299.0209999999997,answer,3.01106,3.09302
42,1464956708522569,32,3.00194,0,3.04449,0,11,3315.7709999999997,answer,3.00194,3.04449
42,1464956708539192,32,3.0072,0,3.03131,0,11,3332.3940000000002,answer,3.0072,3.03131
42,1464956708555817,32,2.99686,0,3.0434,0,11,3349.0190000000002,answer,2.99686,3.0434
42,1464956708572441,32,3.00606,0,3.02751,0,11,3365.643,answer,3.00606,3.02751
42,1464956708589190,32,3.01608,0,3.03485,0,11,3382.392,answer,3.01608,3.03485
42,1464956708605814,32,2.98616,0,3.04164,0,11,3399.0159999999996,answer,2.98616,3.04164
42,1464956708622435,32,3.01866,0,3.04953,0,11,3415.6369999999997,answer,3.01866,3.04953
42,1464956708639060,32,3.00197,0,3.0714,0,11,3432.2619999999997,answer,3.00197,3.0714
42,1464956708655683,32,2.99193,0,3.02985,0,11,3448.885,answer,2.99193,3.02985
42,1464956708672432,32,2.99495,0,3.03548,0,11,3465.634,answer,2.99495,3.03548
42,1464956708689057,32,3.00836,0,3.00667,0,11,3482.259,answer,3.00836,3.00667
42,1464956708705681,32,3.02184,0,3.05431,0,11,3498.883,answer,3.02184,3.05431
42,1464956708722305,32,3.01979,0,3.03426,0,11,3515.5069999999996,answer,3.01979,3.03426
42,1464956708739054,32,3.03128,0,3.04228,0,11,3532.2560000000003,answer,3.03128,3.04228
42,1464956708755679,32,3.0265,0,3.08788,0,11,3548.8810000000003,answer,3.0265,3.08788
42,1464956708772303,32,3.04375,0,3.07249,0,11,3565.505,answer,3.04375,3.07249
42,1464956708788926,32,3.02335,0,3.08197,0,11,3582.1279999999997,answer,3.02335,3.08197
42,1464956708805548,32,3.05913,0,3.07968,0,11,3598.75,answer,3.05913,3.07968
42,1464956708822297,32,3.06833,0,3.07379,0,11,3615.499,answer,3.06833,3.07379
42,1464956708838921,32,3.08363,0,3.1127,0,11,3632.1230000000005,answer,3.08363,3.1127
42,1464956708855545,32,3.05165,0,3.11671,0,11,3648.7470000000003,answer,3.05165,3.11671
42,1464956708872170,32,3.06906,0,3.09525,0,11,3665.3720000000003,answer,3.06906,3.09525
42,1464956708888919,32,3.06058,0,3.11101,0,11,3682.121,answer,3.06058,3.11101
42,1464956708905543,32,3.07474,0,3.11748,0,11,3698.745,answer,3.07474,3.11748
42,1464956708922172,32,3.07689,0,3.15208,0,11,3715.374,answer,3.07689,3.15208
42,1464956708938791,32,3.10316,0,3.15204,0,11,3731.9930000000004,answer,3.10316,3.15204
42,1464956708955415,32,3.10297,0,3.12834,0,11,3748.617,answer,3.10297,3.12834
42,1464956708972164,32,3.10857,0,3.13681,0,11,3765.366,answer,3.10857,3.13681
42,1464956708988785,32,3.11516,0,3.14394,0,11,3781.987,answer,3.11516,3.14394
42,1464956709005410,32,3.14362,0,3.15523,0,11,3798.612,answer,3.14362,3.15523
42,1464956709022034,32,3.14249,0,3.13495,0,11,3815.236,answer,3.14249,3.13495
42,1464956709038783,32,3.16002,0,3.1711,0,11,3831.9849999999997,answer,3.16002,3.1711
42,1464956709055407,32,3.14264,0,3.16599,0,11,3848.6090000000004,answer,3.14264,3.16599
42,1464956709072031,32,3.14914,0,3.17821,0,11,3865.233,answer,3.14914,3.17821
42,1464956709088655,32,3.15697,0,3.19139,0,11,3881.857,answer,3.15697,3.19139
42,1464956709105279,32,3.16412,0,3.1738,0,11,3898.4809999999998,answer,3.16412,3.1738
42,1464956709122028,32,3.18034,0,3.18228,0,11,3915.2300000000005,answer,3.18034,3.18228
42,1464956709138653,32,3.16644,0,3.17528,0,11,3931.8550000000005,answer,3.16644,3.17528
42,1464956709155274,32,3.16182,0,3.18588,0,11,3948.4759999999997,answer,3.16182,3.18588
42,1464956709171899,32,3.17392,0,3.1925,0,11,3965.1009999999997,answer,3.17392,3.1925
42,1464956709188647,32,3.18587,0,3.18756,0,11,3981.849,answer,3.18587,3.18756
42,1464956709205271,32,3.18195,0,3.22443,0,11,3998.473,answer,3.18195,3.22443
42,1464956709288516,32,3.19345,0,3.20078,0,11,4081.718,answer,3.19345,3.20078
42,1464956709305141,32,3.21042,0,3.19508,0,11,4098.343,answer,3.21042,3.19508
42,1464956709321765,32,3.19456,0,3.20473,0,11,4114.967,answer,3.19456,3.20473
42,1464956709338514,32,3.2027,0,3.19566,0,11,4131.716,answer,3.2027,3.19566
42,1464956709355135,32,3.2245,0,3.20306,0,11,4148.3369999999995,answer,3.2245,3.20306
42,1464956709371775,32,3.21248,0,3.20598,0,11,4164.977000000001,answer,3.21248,3.20598
42,1464956709388384,32,3.19708,0,3.17282,0,11,4181.585999999999,answer,3.19708,3.17282
42,1464956709405008,32,3.15628,0,3.20844,0,11,4198.210000000001,answer,3.15628,3.20844
42,1464956709421756,32,3.1853,0,3.17935,0,11,4214.9580000000005,answer,3.1853,3.17935
42,1464956709438381,32,3.18416,0,3.18434,0,11,4231.5830000000005,answer,3.18416,3.18434
42,1464956709455005,32,3.15851,0,3.16927,0,11,4248.207,answer,3.15851,3.16927
42,1464956709471629,32,3.16122,0,3.20473,0,11,4264.831,answer,3.16122,3.20473
42,1464956709488378,32,3.16335,0,3.19043,0,11,4281.58,answer,3.16335,3.19043
42,1464956709505002,32,3.16122,0,3.19844,0,11,4298.204,answer,3.16122,3.19844
42,1464956709521623,32,3.16461,0,3.17703,0,11,4314.825000000001,answer,3.16461,3.17703
42,1464956709538248,32,3.18381,0,3.20221,0,11,4331.450000000001,answer,3.18381,3.20221
42,1464956709554872,32,3.19569,0,3.19519,0,11,4348.0740000000005,answer,3.19569,3.19519
42,1464956709571621,32,3.20456,0,3.18747,0,11,4364.823,answer,3.20456,3.18747
42,1464956709588245,32,3.20483,0,3.18704,0,11,4381.447,answer,3.20483,3.18704
42,1464956709604869,32,3.19963,0,3.17978,0,11,4398.071,answer,3.19963,3.17978
42,1464956709621498,32,3.19839,0,3.20923,0,11,4414.700000000001,answer,3.19839,3.20923
42,1464956709638242,32,3.18785,0,3.19545,0,11,4431.4439999999995,answer,3.18785,3.19545
42,1464956709654866,32,3.20325,0,3.2029,0,11,4448.067999999999,answer,3.20325,3.2029
42,1464956709671491,32,3.19724,0,3.21292,0,11,4464.692999999999,answer,3.19724,3.21292
42,1464956709688115,32,3.19405,0,3.18788,0,11,4481.317000000001,answer,3.19405,3.18788
42,1464956709704864,32,3.19945,0,3.22375,0,11,4498.066000000001,answer,3.19945,3.22375
42,1464956709721493,32,3.20003,0,3.215,0,11,4514.695,answer,3.20003,3.215
42,1464956709738110,32,3.21565,0,3.22499,0,11,4531.312,answer,3.21565,3.22499
42,1464956709754733,32,3.21774,0,3.22261,0,11,4547.9349999999995,answer,3.21774,3.22261
42,1464956709771358,32,3.20944,0,3.22501,0,11,4564.5599999999995,answer,3.20944,3.22501
42,1464956709788107,32,3.24039,0,3.24034,0,11,4581.308999999999,answer,3.24039,3.24034
42,1464956709804731,32,3.21867,0,3.22719,0,11,4597.933000000001,answer,3.21867,3.22719
42,1464956709821354,32,3.2204,0,3.22269,0,11,4614.5560000000005,answer,3.2204,3.22269
42,1464956709837979,32,3.24324,0,3.23296,0,11,4631.1810000000005,answer,3.24324,3.23296
42,1464956709854728,32,3.24744,0,3.25385,0,11,4647.93,answer,3.24744,3.25385
42,1464956709871352,32,3.24765,0,3.25272,0,11,4664.554,answer,3.24765,3.25272
42,1464956709887982,32,3.2305,0,3.25941,0,11,4681.183999999999,answer,3.2305,3.25941
42,1464956709904598,32,3.22769,0,3.25711,0,11,4697.799999999999,answer,3.22769,3.25711
42,1464956709921222,32,3.25375,0,3.25296,0,11,4714.424000000001,answer,3.25375,3.25296
42,1464956709937971,32,3.26712,0,3.24557,0,11,4731.173000000001,answer,3.26712,3.24557
42,1464956709954595,32,3.24533,0,3.22586,0,11,4747.7970000000005,answer,3.24533,3.22586
42,1464956709971220,32,3.24825,0,3.19157,0,11,4764.4220000000005,answer,3.24825,3.19157
42,1464956709987843,32,3.25381,0,NA,4,11,4781.045,answer,3.25381,NA
42,1464956710021216,32,3.3923,0,NA,4,11,4814.418,answer,3.3923,NA
42,1464956710037841,32,3.34486,0,NA,4,11,4831.043,answer,3.34486,NA
42,1464956710054464,32,3.32753,0,4.46092,0,11,4847.665999999999,answer,3.32753,4.46092
42,1464956711086895,32,3.69437,0,3.71039,0,11,5880.097,answer,3.69437,3.71039
42,1464956711103517,32,3.61017,0,3.69513,0,11,5896.719000000001,answer,3.61017,3.69513
42,1464956711120266,32,3.62521,0,3.62709,0,11,5913.468000000001,answer,3.62521,3.62709
42,1464956711136891,32,3.6172,0,3.7078700000000002,0,11,5930.093000000001,answer,3.6172,3.7078700000000002
42,1464956711153514,32,3.59499,0,3.65683,0,11,5946.716,answer,3.59499,3.65683
42,1464956711170148,32,3.58714,0,3.66583,0,11,5963.35,answer,3.58714,3.66583
42,1464956711186759,32,3.56461,0,3.65642,0,11,5979.960999999999,answer,3.56461,3.65642
42,1464956711203509,32,3.57083,0,3.63628,0,11,5996.710999999999,answer,3.57083,3.63628
42,1464956711220133,32,3.55835,0,3.61635,0,11,6013.335000000001,answer,3.55835,3.61635
42,1464956711236757,32,3.54892,0,3.59857,0,11,6029.959000000001,answer,3.54892,3.59857
42,1464956711253381,32,3.53484,0,3.5724,0,11,6046.5830000000005,answer,3.53484,3.5724
42,1464956711270130,32,3.50833,0,3.5495,0,11,6063.332,answer,3.50833,3.5495
42,1464956711286754,32,3.49753,0,3.53227,0,11,6079.956,answer,3.49753,3.53227
42,1464956711303379,32,3.47202,0,3.51552,0,11,6096.581,answer,3.47202,3.51552
42,1464956711320002,32,3.44112,0,3.49419,0,11,6113.204,answer,3.44112,3.49419
42,1464956711336752,32,3.41098,0,3.44556,0,11,6129.954,answer,3.41098,3.44556
42,1464956711353375,32,3.39053,0,3.45052,0,11,6146.576999999999,answer,3.39053,3.45052
42,146495671137e4,32,3.35921,0,3.41606,0,11,6163.201999999999,answer,3.35921,3.41606
42,1464956711386621,32,3.32851,0,3.388,0,11,6179.823,answer,3.32851,3.388
42,1464956711403251,32,3.31267,0,3.35872,0,11,6196.4529999999995,answer,3.31267,3.35872
42,1464956711419996,32,3.31007,0,3.32567,0,11,6213.198,answer,3.31007,3.32567
42,1464956711436619,32,3.28127,0,3.29608,0,11,6229.821,answer,3.28127,3.29608
42,1464956711453242,32,3.24881,0,3.2841,0,11,6246.4439999999995,answer,3.24881,3.2841
42,1464956711469867,32,3.25044,0,3.28125,0,11,6263.0689999999995,answer,3.25044,3.28125
42,1464956711486616,32,3.24063,0,3.28217,0,11,6279.817999999999,answer,3.24063,3.28217
42,1464956711503240,32,3.21182,0,3.2485,0,11,6296.442000000001,answer,3.21182,3.2485
42,1464956711519864,32,3.20432,0,3.21924,0,11,6313.066000000001,answer,3.20432,3.21924
42,1464956711536488,32,3.16444,0,3.20444,0,11,6329.6900000000005,answer,3.16444,3.20444
42,1464956711553107,32,3.16908,0,3.17577,0,11,6346.308999999999,answer,3.16908,3.17577
42,1464956711569860,32,3.14728,0,3.16733,0,11,6363.062,answer,3.14728,3.16733
42,1464956711586483,32,3.13895,0,3.161,0,11,6379.6849999999995,answer,3.13895,3.161
42,1464956711603108,32,3.10544,0,3.11301,0,11,6396.3099999999995,answer,3.10544,3.11301
42,1464956711619731,32,3.10764,0,3.13074,0,11,6412.933000000001,answer,3.10764,3.13074
42,1464956711636480,32,3.10454,0,3.11931,0,11,6429.682000000001,answer,3.10454,3.11931
42,1464956711653104,32,3.09723,0,3.11143,0,11,6446.3060000000005,answer,3.09723,3.11143
42,1464956711669728,32,3.07434,0,3.09476,0,11,6462.93,answer,3.07434,3.09476
42,1464956711686352,32,3.0701,0,3.09407,0,11,6479.554,answer,3.0701,3.09407
42,1464956711702976,32,3.069,0,3.09317,0,11,6496.178,answer,3.069,3.09317
42,1464956711719725,32,3.07524,0,3.06631,0,11,6512.927,answer,3.07524,3.06631
42,1464956711736347,32,3.0795,0,3.05862,0,11,6529.549000000001,answer,3.0795,3.05862
42,1464956711752971,32,3.05501,0,3.07138,0,11,6546.173000000001,answer,3.05501,3.07138
42,1464956711769595,32,3.06023,0,3.06592,0,11,6562.7970000000005,answer,3.06023,3.06592
42,1464956711786344,32,3.05429,0,3.08174,0,11,6579.546,answer,3.05429,3.08174
42,1464956711802969,32,3.0585,0,3.06879,0,11,6596.171,answer,3.0585,3.06879
42,1464956711819592,32,3.06412,0,3.07616,0,11,6612.794,answer,3.06412,3.07616
42,1464956711836224,32,3.03751,0,3.05147,0,11,6629.4259999999995,answer,3.03751,3.05147
42,1464956711852840,32,3.0452,0,3.06714,0,11,6646.0419999999995,answer,3.0452,3.06714
42,1464956711869590,32,3.05959,0,3.07256,0,11,6662.7919999999995,answer,3.05959,3.07256
42,1464956711886213,32,3.01198,0,3.05823,0,11,6679.415000000001,answer,3.01198,3.05823
42,1464956711902838,32,2.99435,0,3.04759,0,11,6696.040000000001,answer,2.99435,3.04759
42,1464956711919459,32,2.99741,0,3.05255,0,11,6712.661,answer,2.99741,3.05255
42,1464956711936209,32,2.98846,0,3.00934,0,11,6729.411,answer,2.98846,3.00934
42,1464956711952833,32,3.00084,0,3.01508,0,11,6746.035,answer,3.00084,3.01508
42,1464956711969457,32,2.97026,0,3.00244,0,11,6762.659,answer,2.97026,3.00244
42,1464956711986081,32,2.96811,0,3.02118,0,11,6779.282999999999,answer,2.96811,3.02118
42,1464956712002705,32,2.94914,0,3.01021,0,11,6795.906999999999,answer,2.94914,3.01021
42,1464956712019454,32,2.98071,0,3.00151,0,11,6812.656000000001,answer,2.98071,3.00151
42,1464956712036078,32,2.95442,0,2.96538,0,11,6829.280000000001,answer,2.95442,2.96538
42,1464956712052702,32,2.95219,0,2.96771,0,11,6845.904,answer,2.95219,2.96771
42,1464956712069326,32,2.93831,0,3.01572,0,11,6862.528,answer,2.93831,3.01572
42,1464956712086076,32,2.97021,0,2.9812,0,11,6879.278,answer,2.97021,2.9812
42,1464956712102697,32,2.97345,0,3.00552,0,11,6895.898999999999,answer,2.97345,3.00552
42,1464956712119321,32,2.92487,0,3.01231,0,11,6912.522999999999,answer,2.92487,3.01231
42,1464956712135945,32,2.9332,0,2.99739,0,11,6929.147000000001,answer,2.9332,2.99739
42,1464956716715257,32,3.02687,0,2.9917,0,11,11508.459,answer,3.02687,2.9917
42,1464956716731881,32,3.045,0,2.96326,0,11,11525.083,answer,3.045,2.96326
42,1464956716748505,32,3.07343,0,2.99855,0,11,11541.707,answer,3.07343,2.99855
42,1464956716931742,32,2.99023,0,2.93906,0,11,11724.944,answer,2.99023,2.93906
42,1464956716948366,32,3.00351,0,2.97755,0,11,11741.568,answer,3.00351,2.97755
42,1464956716964991,32,3.006,0,2.98286,0,11,11758.193,answer,3.006,2.98286
42,1464956716981740,32,3.03043,0,2.98128,0,11,11774.942000000001,answer,3.03043,2.98128
42,1464956716998364,32,3.03395,0,2.97791,0,11,11791.566,answer,3.03395,2.97791
42,1464956717014988,32,2.98799,0,2.98219,0,11,11808.19,answer,2.98799,2.98219
42,1464956717031612,32,2.9873,0,2.97931,0,11,11824.814,answer,2.9873,2.97931
42,1464956717048233,32,2.96048,0,2.98628,0,11,11841.435,answer,2.96048,2.98628
42,1464956717064983,32,2.9648,0,2.96362,0,11,11858.185,answer,2.9648,2.96362
42,1464956717081607,32,3.06024,0,2.99852,0,11,11874.809,answer,3.06024,2.99852
42,1464956717098231,32,3.03282,0,2.99208,0,11,11891.433,answer,3.03282,2.99208
42,1464956717114855,32,3.01511,0,2.97311,0,11,11908.057,answer,3.01511,2.97311
42,1464956717131603,32,3.01427,0,3.01721,0,11,11924.805,answer,3.01427,3.01721
42,1464956717148228,32,3.01157,0,3.00026,0,11,11941.43,answer,3.01157,3.00026
42,1464956717164853,32,3.04129,0,3.02478,0,11,11958.055,answer,3.04129,3.02478
42,1464956717181476,32,3.06458,0,3.02924,0,11,11974.678,answer,3.06458,3.02924
42,1464956717198099,32,3.07309,0,3.14803,0,11,11991.301,answer,3.07309,3.14803
42,1464956717214849,32,3.04877,0,3.10077,0,11,12008.051,answer,3.04877,3.10077
42,1464956717231471,32,3.07233,0,3.0726,0,11,12024.673,answer,3.07233,3.0726
42,1464956717248095,32,3.06047,0,3.10393,0,11,12041.297,answer,3.06047,3.10393
42,1464956717264719,32,3.06726,0,3.09322,0,11,12057.921,answer,3.06726,3.09322
42,1464956717281468,32,3.07602,0,3.09132,0,11,12074.67,answer,3.07602,3.09132
42,1464956717298097,32,3.06256,0,3.09665,0,11,12091.299,answer,3.06256,3.09665
42,1464956717314716,32,3.05119,0,3.08435,0,11,12107.918,answer,3.05119,3.08435
42,1464956717331341,32,3.04341,0,3.08516,0,11,12124.543,answer,3.04341,3.08516
42,1464956717347964,32,3.05907,0,3.08109,0,11,12141.166,answer,3.05907,3.08109
42,1464956717364714,32,3.05669,0,3.08199,0,11,12157.916,answer,3.05669,3.08199
42,1464956717381338,32,3.05156,0,3.07695,0,11,12174.54,answer,3.05156,3.07695
42,1464956717397962,32,3.05714,0,3.08221,0,11,12191.164,answer,3.05714,3.08221
42,1464956717414584,32,3.03404,0,3.06932,0,11,12207.786,answer,3.03404,3.06932
42,1464956717431333,32,3.05714,0,3.05876,0,11,12224.535,answer,3.05714,3.05876
42,1464956717447957,32,3.03986,0,3.06453,0,11,12241.159,answer,3.03986,3.06453
42,1464956717464582,32,3.04237,0,3.0578,0,11,12257.784,answer,3.04237,3.0578
42,1464956717481205,32,3.03897,0,3.04739,0,11,12274.407,answer,3.03897,3.04739
42,1464956717497954,32,3.02887,0,3.05687,0,11,12291.156,answer,3.02887,3.05687
42,1464956717514578,32,3.04675,0,3.05522,0,11,12307.78,answer,3.04675,3.05522
42,1464956717531202,32,3.04401,0,3.05116,0,11,12324.403999999999,answer,3.04401,3.05116
42,1464956717547826,32,3.02516,0,3.06729,0,11,12341.027999999998,answer,3.02516,3.06729
42,1464956717564450,32,3.03256,0,3.05019,0,11,12357.652000000002,answer,3.03256,3.05019
42,1464956717581199,32,3.04726,0,3.05389,0,11,12374.401000000002,answer,3.04726,3.05389
42,1464956717597821,32,3.06036,0,3.04478,0,11,12391.023000000001,answer,3.06036,3.04478
42,1464956717614445,32,3.06516,0,3.05144,0,11,12407.647,answer,3.06516,3.05144
42,1464956717631069,32,3.06509,0,3.04126,0,11,12424.271,answer,3.06509,3.04126
42,1464956717647819,32,3.04178,0,3.01671,0,11,12441.021,answer,3.04178,3.01671
42,1464956717664443,32,3.04738,0,3.02646,0,11,12457.645,answer,3.04738,3.02646
42,1464956717681066,32,3.05713,0,3.0479,0,11,12474.268,answer,3.05713,3.0479
42,1464956717697691,32,3.07491,0,3.03001,0,11,12490.893,answer,3.07491,3.03001
42,1464956717714325,32,3.06967,0,3.02696,0,11,12507.527000000002,answer,3.06967,3.02696
42,1464956717731064,32,3.02846,0,3.04651,0,11,12524.266,answer,3.02846,3.04651
42,1464956717747688,32,3.06226,0,3.07248,0,11,12540.89,answer,3.06226,3.07248
42,1464956717764312,32,3.0845,0,3.07643,0,11,12557.514,answer,3.0845,3.07643
42,1464956717780933,32,3.06689,0,3.07095,0,11,12574.134999999998,answer,3.06689,3.07095
42,1464956717797683,32,3.06984,0,3.06735,0,11,12590.884999999998,answer,3.06984,3.06735
42,1464956717814315,32,3.08771,0,3.07336,0,11,12607.517,answer,3.08771,3.07336
42,1464956717830931,32,3.09824,0,3.0593,0,11,12624.133000000002,answer,3.09824,3.0593
42,1464956717847555,32,3.08498,0,3.0834,0,11,12640.757000000001,answer,3.08498,3.0834
