subject,timestamp,marker,pupil_left,validity_left,pupil_right,validity_right,trial,time,event,pupil_left_old,pupil_right_old
42,1464956770967166,41,3.01881,0,3.13635,0,14,11874.81,answer,3.01881,3.13635
42,1464956770983791,41,3.01811,0,3.13245,0,14,11891.435,answer,3.01811,3.13245
42,1464956771000414,41,2.99739,0,3.1501,0,14,11908.057999999999,answer,2.99739,3.1501
42,1464956771017039,41,3.01576,0,3.1207,0,14,11924.682999999999,answer,3.01576,3.1207
42,1464956771033788,41,3.01855,0,3.12057,0,14,11941.431999999999,answer,3.01855,3.12057
42,1464956771050412,41,3.04601,0,3.16551,0,14,11958.055999999999,answer,3.04601,3.16551
42,1464956771067037,41,3.05058,0,3.145,0,14,11974.680999999999,answer,3.05058,3.145
42,1464956771083658,41,3.00919,0,3.15405,0,14,11991.302000000001,answer,3.00919,3.15405
42,1464956771100421,41,3.02873,0,3.14917,0,14,12008.065,answer,3.02873,3.14917
42,1464956771117031,41,3.03163,0,3.1295,0,14,12024.675000000001,answer,3.03163,3.1295
42,1464956771133655,41,3.02748,0,3.15483,0,14,12041.299,answer,3.02748,3.15483
42,1464956771150279,41,3.03357,0,3.13423,0,14,12057.923,answer,3.03357,3.13423
42,1464956771166904,41,3.03725,0,3.1611,0,14,12074.548,answer,3.03725,3.1611
42,1464956771183652,41,3.03738,0,3.14609,0,14,12091.296,answer,3.03738,3.14609
42,1464956771200276,41,3.04741,0,3.14645,0,14,12107.92,answer,3.04741,3.14645
42,1464956771216900,41,3.05522,0,3.14053,0,14,12124.544,answer,3.05522,3.14053
42,1464956771233525,41,3.03795,0,3.11801,0,14,12141.169,answer,3.03795,3.11801
42,1464956771250274,41,3.05803,0,3.1461,0,14,12157.918,answer,3.05803,3.1461
42,1464956771266895,41,3.0378,0,3.15494,0,14,12174.538999999999,answer,3.0378,3.15494
42,1464956771283519,41,3.07742,0,3.14685,0,14,12191.162999999999,answer,3.07742,3.14685
42,1464956771300143,41,3.084,0,3.15353,0,14,12207.787000000002,answer,3.084,3.15353
42,1464956771316767,41,3.12836,0,3.16815,0,14,12224.411000000002,answer,3.12836,3.16815
42,1464956771333518,41,3.13324,0,3.13295,0,14,12241.162000000002,answer,3.13324,3.13295
42,1464956771350141,41,3.1261,0,3.16563,0,14,12257.785000000002,answer,3.1261,3.16563
42,1464956771366764,41,3.12244,0,3.1403,0,14,12274.408000000001,answer,3.12244,3.1403
42,1464956771383389,41,3.1198,0,3.17943,0,14,12291.033000000001,answer,3.1198,3.17943
42,1464956771400138,41,3.13255,0,3.16177,0,14,12307.782000000001,answer,3.13255,3.16177
42,1464956771416762,41,3.15047,0,3.1741,0,14,12324.406,answer,3.15047,3.1741
42,1464956771433386,41,3.15631,0,3.1412,0,14,12341.03,answer,3.15631,3.1412
42,1464956771450006,41,3.11253,0,3.16983,0,14,12357.65,answer,3.11253,3.16983
42,1464956771466633,41,3.16701,0,3.1913299999999998,0,14,12374.277,answer,3.16701,3.1913299999999998
42,1464956771483381,41,3.14713,0,3.16992,0,14,12391.025,answer,3.14713,3.16992
42,1464956771500006,41,3.15112,0,3.1814,0,14,12407.65,answer,3.15112,3.1814
42,1464956771516629,41,3.16364,0,3.18291,0,14,12424.273,answer,3.16364,3.18291
42,1464956771533254,41,3.16867,0,3.2014,0,14,12440.898,answer,3.16867,3.2014
42,1464956771550002,41,3.16917,0,3.20689,0,14,12457.645999999999,answer,3.16917,3.20689
42,1464956771566627,41,3.20807,0,3.18976,0,14,12474.270999999999,answer,3.20807,3.18976
42,1464956771583251,41,3.1998,0,3.20599,0,14,12490.894999999999,answer,3.1998,3.20599
42,1464956771599875,41,3.21854,0,3.1835,0,14,12507.519000000002,answer,3.21854,3.1835
42,1464956771616499,41,3.20648,0,3.19664,0,14,12524.143000000002,answer,3.20648,3.19664
42,1464956771633246,41,3.2197,0,3.18683,0,14,12540.890000000001,answer,3.2197,3.18683
42,1464956771649869,41,3.21207,0,3.19637,0,14,12557.513,answer,3.21207,3.19637
42,1464956771666506,41,3.22583,0,3.19873,0,14,12574.15,answer,3.22583,3.19873
42,1464956771683117,41,3.26811,0,3.20844,0,14,12590.761,answer,3.26811,3.20844
42,1464956771699868,41,3.25287,0,3.18787,0,14,12607.512,answer,3.25287,3.18787
42,1464956771716491,41,3.24153,0,3.18474,0,14,12624.135,answer,3.24153,3.18474
42,1464956771733115,41,3.2267,0,3.20035,0,14,12640.759,answer,3.2267,3.20035
42,1464956771749739,41,3.22545,0,3.22136,0,14,12657.383,answer,3.22545,3.22136
42,1464956771766487,41,3.24083,0,3.1965,0,14,12674.131,answer,3.24083,3.1965
42,1464956771783112,41,3.24634,0,3.1911,0,14,12690.756,answer,3.24634,3.1911
42,1464956771799736,41,3.23781,0,3.20856,0,14,12707.38,answer,3.23781,3.20856
42,1464956771816358,41,3.22264,0,3.18082,0,14,12724.001999999999,answer,3.22264,3.18082
42,1464956771832982,41,3.21429,0,3.18515,0,14,12740.626000000002,answer,3.21429,3.18515
42,1464956771849731,41,3.19707,0,3.20618,0,14,12757.375000000002,answer,3.19707,3.20618
42,1464956771866355,41,3.20554,0,3.15628,0,14,12773.999000000002,answer,3.20554,3.15628
42,1464956771882979,41,3.18474,0,3.16408,0,14,12790.623000000001,answer,3.18474,3.16408
42,1464956771899603,41,3.15932,0,3.18433,0,14,12807.247000000001,answer,3.15932,3.18433
42,1464956771916352,41,3.14783,0,3.17212,0,14,12823.996000000001,answer,3.14783,3.17212
42,1464956771932977,41,3.14896,0,3.17023,0,14,12840.621000000001,answer,3.14896,3.17023
42,1464956771949600,41,3.14995,0,3.13872,0,14,12857.244,answer,3.14995,3.13872
42,1464956771966225,41,3.16045,0,3.15437,0,14,12873.869,answer,3.16045,3.15437
42,1464956771982848,41,3.12683,0,3.13779,0,14,12890.492,answer,3.12683,3.13779
42,1464956771999596,41,3.15216,0,3.12683,0,14,12907.24,answer,3.15216,3.12683
42,1464956772016219,41,3.13763,0,3.11105,0,14,12923.863,answer,3.13763,3.11105
42,1464956772032844,41,3.13103,0,3.11057,0,14,12940.488,answer,3.13103,3.11057
42,1464956772049467,41,3.07788,0,3.10527,0,14,12957.110999999999,answer,3.07788,3.10527
42,1464956772066224,41,3.08719,0,3.10028,0,14,12973.868,answer,3.08719,3.10028
